ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1545799949241262081,2022-07-09 16:00:02+00:00,0,1,0,"🏁 ¡Verstappen gana la sprint y saldrá 1º el domingo! Sainz partirá 3º #AustrainGP

❌ 🏎 Alonso ni tomó la salida por problemas en el coche y comenzará último. Vía @Antena3Deportes https://t.co/MlaTWHboOI"
1545797432965058568,2022-07-09 15:50:02+00:00,144,10,9,"Nada se le resiste a @MonicaCarrillo y eso es una realidad 

🎬 Así vuelve a sus orígenes de reportera en la ficción #DosAñosyUnDía, la comedia de #ATRESplayerPREMIUM (@ATRESplayer) protagonizada por @ArturoValls  https://t.co/nG4B6jcLiD"
1545794912859340802,2022-07-09 15:40:01+00:00,1,1,0,🚴🏻 La última locura del rider extremo Alexis Righetti en el Pico Salvaguardia (Aragón). Vía @Antena3Deportes https://t.co/8UjeFg47qx
1545792399850471429,2022-07-09 15:30:02+00:00,1,1,2,❌🏠 Así puedes evitar que entren en casa durante las vacaciones: estos son los dos métodos más habituales que usan los ladrones  https://t.co/OOBSMOClL5
1545787618939502594,2022-07-09 15:11:02+00:00,1,1,0,"🏃🏻 vs 🚗 El ultrarunner que ha desafiado a un coche eléctrico

¿Quién aguanta más? https://t.co/fpgM6WmHWe"
1545784849809776642,2022-07-09 15:00:02+00:00,8,5,0,"Un conductor de autobús consume cocaína al volante

➡ Los pasajeros, atónitos, llamaron a la Policía. Ha sucedido en Navarra https://t.co/ioBtkGOLUY"
1545782333907042305,2022-07-09 14:50:02+00:00,4,2,0,"💊 Myrkl, así es la píldora que promete ""absorber el alcohol"" y curar la resaca  https://t.co/p9uA2OlhHa"
1545779817127321600,2022-07-09 14:40:02+00:00,3,3,1,❌ Prohibido ir en traje a ver la nueva película de los 'Minions' en Reino Unido: ¿Cuál es el motivo?  https://t.co/Mcengz82qj
1545777299311714307,2022-07-09 14:30:01+00:00,2,2,6,🌈 La cocreadora de 'Friends' dona 4 millones de dólares tras avergonzarse por la falta de de diversidad de la serie  https://t.co/RvvAcgA1Zy
1545775035033571328,2022-07-09 14:21:02+00:00,10,6,1,🔴📲 Meta ha demandado a un hombre por robar información personal de más de 350.000 perfiles de #Instagram https://t.co/WR8QBAmRWZ
1545772515561283587,2022-07-09 14:11:01+00:00,4,1,0,"🔴 Los agentes que registraron el domicilio del asesino de Shinzo Abe encontraron armas, explosivos y objetos cilíndricos que podrían haberse empleado para fabricar explosivos
 https://t.co/DKSfOgz9II"
1545769747891032065,2022-07-09 14:00:01+00:00,15,7,5,🔴 Un menor de 14 años ha sido detenido por violar a una mujer en un club nocturno de Manchester https://t.co/ThtKphJ7Sr
1545767231216304128,2022-07-09 13:50:01+00:00,6,1,1,"🗣 🇪🇸 Bale se dirige a su afición en español...

😮 ... y las redes alucinan https://t.co/SfGDrO638z"
